EmployeeID,Age,Department,SatisfactionScore,LastEvaluationScore,NumProjects,AvgMonthlyHours,YearsAtCompany,Attrition
741154,55,finance,0.19,0.46,5,270,7,1
884768,41,finance,0.62,0.99,5,266,6,0
706880,41,unknown,0.29,0.8,5,200,10,0
176044,41,sales,0.48,0.27,5,200,6,0
462781,41,sales,0.95,0.19,3,167,6,0
807793,41,it,0.39,0.59,5,200,6,1
333000,53,unknown,0.36,0.47,7,200,6,0
590996,40,finance,0.94,0.22,5,200,6,0
435313,41,it,0.67,0.87,4,281,6,0
802607,34,sales,0.64,0.07,2,189,9,0
851687,41,hr,0.39,0.19,3,162,6,0
544406,28,finance,0.27,0.81,5,200,1,1
523343,58,hr,0.81,0.89,5,185,8,1
742127,55,unknown,0.65,0.03,6,200,7,1
199504,39,finance,0.22,0.65,3,200,6,0
747313,41,hr,0.64,0.95,5,200,6,1
913331,47,hr,0.87,0.45,6,246,10,0
643147,41,sales,0.85,0.16,5,164,6,0
965265,27,it,0.86,0.61,5,200,5,0
203255,41,operations,0.76,0.73,5,200,7,0
738665,41,sales,0.64,0.02,5,200,6,0
829133,37,finance,0.03,0.01,5,200,2,0
446063,41,unknown,0.86,0.42,5,200,6,0
870656,48,unknown,0.06,0.13,5,200,6,0
963570,60,finance,0.34,0.25,5,200,6,0
139211,41,operations,0.43,0.07,5,169,5,1
164994,42,finance,0.21,0.63,4,200,8,0
818896,41,operations,0.11,0.58,3,200,6,1
6348,46,operations,0.09,0.96,3,275,10,0
419559,41,hr,0.95,0.9,2,256,6,0
115798,41,unknown,0.75,0.42,5,235,6,1
478648,29,it,0.75,0.14,5,236,6,0
840276,42,hr,0.24,0.06,5,200,8,0
862919,34,hr,0.99,0.44,5,254,6,0
833379,41,hr,0.32,0.46,5,198,6,0
372693,41,it,0.31,0.18,5,203,6,0
607478,41,unknown,0.04,0.62,3,265,5,0
338389,41,operations,0.61,0.21,5,188,6,0
936758,41,sales,0.33,0.12,7,200,10,1
157880,46,finance,0.55,0.42,5,200,6,0
472400,41,hr,0.32,0.32,3,200,6,0
213380,46,sales,0.51,0.45,5,200,3,0
192011,41,hr,0.35,0.74,5,200,1,1
395444,32,hr,0.2,0.47,5,158,6,0
429033,41,hr,0.64,0.94,6,200,6,0
571720,22,finance,0.54,0.07,5,200,6,0
68577,59,it,0.95,0.86,3,200,6,1
599536,33,hr,0.32,0.73,5,287,10,1
297794,41,operations,0.39,0.93,5,200,9,1
26042,41,hr,0.97,0.13,5,200,4,0
452377,58,unknown,0.8,0.28,5,200,6,0
51702,43,hr,0.87,0.03,7,200,9,1
691151,41,unknown,0.74,0.65,5,200,3,1
548267,41,hr,0.65,0.18,5,200,2,0
791804,56,operations,0.15,0.36,6,200,6,1
167974,41,unknown,0.05,0.06,6,182,6,1
758902,41,operations,0.6,0.91,5,200,6,0
962130,41,finance,0.57,0.74,5,200,6,0
484095,58,hr,0.39,0.94,5,259,9,0
359788,41,it,0.0,0.76,4,175,7,1
664886,35,finance,0.85,0.09,5,290,6,1
82287,41,finance,0.79,0.08,5,200,6,0
106715,41,it,0.62,0.82,5,224,6,0
564799,22,sales,0.04,0.23,5,154,6,0
558932,41,unknown,0.9,0.49,5,200,2,0
140972,41,finance,0.01,0.86,5,200,8,0
161351,58,it,0.78,0.93,3,200,1,0
606146,54,hr,0.78,0.23,5,281,6,0
13615,41,finance,0.82,0.05,5,200,6,0
509999,52,hr,0.75,0.95,5,200,6,0
186339,41,unknown,0.92,0.61,5,200,6,1
288522,38,finance,0.07,0.69,5,200,6,0
390222,43,finance,0.45,0.19,3,288,3,0
209663,51,operations,0.34,0.06,5,220,6,0
381397,41,hr,1.0,0.3,3,200,8,0
956530,59,it,0.44,0.66,5,153,6,0
795106,54,finance,0.19,0.91,4,200,2,1
485207,52,hr,0.32,0.81,5,200,6,0
322148,36,operations,0.54,0.18,3,267,5,0
595179,46,operations,0.84,0.32,5,200,6,0
934194,41,it,0.81,0.38,3,204,7,0
769388,41,finance,0.81,0.67,5,281,9,1
881901,41,finance,0.68,0.43,5,200,6,1
477640,52,finance,0.39,0.31,5,200,4,0
161314,41,finance,0.41,0.35,4,200,5,0
451951,41,operations,0.76,0.85,6,200,2,1
894395,46,it,0.12,0.18,2,200,6,0
641345,41,finance,0.85,0.19,5,200,6,1
458952,41,operations,0.11,0.62,5,216,6,0
817745,41,hr,0.4,0.74,5,202,6,0
914592,60,hr,0.75,0.36,6,200,6,0
188993,41,it,0.42,0.79,5,200,6,1
544381,41,unknown,0.53,0.09,5,276,6,0
374802,41,operations,0.86,0.65,5,200,6,1
163151,41,operations,0.98,0.93,6,197,6,0
627508,50,sales,0.3,0.78,5,153,5,0
912346,41,hr,0.7,0.39,3,260,7,0
516374,45,hr,0.05,0.53,5,200,5,0
90433,41,sales,0.59,0.98,4,210,6,0
462575,33,sales,0.69,0.98,5,200,1,0
241499,41,it,0.94,0.62,2,200,7,0
449289,41,hr,0.76,0.77,5,200,6,0
588353,41,sales,0.23,0.05,5,200,6,0
286915,41,sales,0.12,0.76,2,200,9,1
496838,45,finance,0.58,0.17,4,200,6,0
995966,41,sales,0.21,0.99,6,200,7,0
399781,39,finance,0.9,0.09,7,200,6,1
212790,35,sales,0.31,0.69,3,161,10,0
435526,41,it,0.06,0.39,5,239,6,1
241035,48,sales,0.56,1.0,5,156,2,0
1238,30,it,0.68,0.22,5,200,8,0
383050,41,operations,0.04,0.97,5,200,5,0
169066,46,hr,0.51,0.82,2,200,6,0
304926,23,finance,0.57,0.02,5,232,7,0
931672,41,hr,0.79,0.09,3,213,6,0
116125,57,hr,0.24,0.12,6,200,2,1
1692,41,sales,0.91,0.61,3,200,6,1
894565,58,finance,0.18,0.76,6,200,8,0
236736,39,sales,0.27,0.72,5,200,7,0
882268,50,unknown,0.03,0.88,2,200,9,0
203317,41,finance,0.97,0.49,5,258,6,0
39024,24,sales,0.45,0.5,5,284,6,0
537920,50,finance,0.83,0.51,6,177,6,1
426787,41,operations,0.27,0.21,2,241,10,0
598838,41,finance,0.02,0.01,5,156,1,1
714165,41,hr,0.69,0.98,5,193,2,1
687177,49,hr,0.4,0.79,6,200,6,0
971990,41,sales,0.88,0.25,5,200,6,1
311618,41,finance,0.72,0.7,4,200,6,0
668954,41,sales,0.95,0.29,2,200,2,1
595198,41,finance,0.64,0.15,5,289,2,0
900186,42,it,0.98,0.41,5,200,6,0
855488,39,sales,0.45,0.34,3,193,4,1
696324,41,it,0.37,0.99,5,200,9,1
327488,23,hr,0.49,0.01,5,191,2,0
405683,41,finance,0.94,0.37,5,286,5,0
830650,39,sales,0.81,0.67,5,218,7,0
114856,54,sales,0.2,0.82,5,244,6,1
467011,55,finance,0.21,0.75,5,155,10,1
628556,38,hr,0.4,0.16,6,200,6,1
306319,29,sales,0.8,0.26,5,200,6,1
577646,30,operations,0.65,0.21,7,196,9,0
950840,41,finance,0.09,0.12,5,200,4,0
84685,30,sales,0.38,0.13,5,200,2,1
192364,56,finance,0.7,0.33,5,200,4,1
760207,41,it,0.15,0.64,5,200,5,0
205662,41,finance,0.66,0.35,5,235,2,0
462495,60,hr,0.4,0.49,4,188,8,0
356061,41,finance,0.33,0.93,5,236,7,0
770846,41,unknown,0.53,0.89,3,200,1,1
50127,59,hr,0.43,0.67,5,200,6,0
450415,41,it,0.63,0.82,5,200,6,0
13774,34,unknown,0.62,0.8,3,200,6,1
688019,44,it,0.73,0.85,5,200,5,0
562945,39,hr,0.3,0.36,6,200,6,0
197425,41,operations,0.58,0.95,5,200,6,0
941676,41,hr,0.17,0.81,7,165,6,0
117712,33,operations,0.18,0.95,2,200,6,1
424286,27,unknown,0.04,0.28,6,200,6,1
109207,57,hr,0.68,0.95,5,285,6,0
904246,41,hr,0.82,0.94,5,200,6,0
631821,58,it,0.57,0.32,5,284,6,0
767211,41,operations,0.22,0.44,5,280,6,0
178367,31,sales,0.93,0.26,5,200,4,0
866759,41,it,0.85,0.63,2,200,4,0
992076,31,unknown,0.16,0.3,5,218,1,0
491846,41,operations,0.29,0.98,3,278,6,0
405865,41,sales,0.42,0.05,6,200,6,0
884339,41,unknown,0.08,0.12,5,173,6,0
111815,41,hr,0.45,0.14,5,200,6,0
468819,54,hr,0.82,0.16,5,159,6,0
131159,39,hr,0.78,0.17,4,200,2,1
813386,55,operations,0.3,0.76,5,179,10,0
419913,56,sales,0.73,0.05,4,198,6,0
412018,41,finance,0.47,0.08,5,222,4,0
927227,44,finance,0.23,0.76,3,244,4,0
259335,41,hr,0.8,0.16,2,200,2,0
33214,39,hr,0.33,0.32,6,200,6,1
862573,41,hr,0.33,0.47,5,252,8,1
323640,36,unknown,0.57,0.95,5,235,3,0
435541,59,hr,0.94,0.96,5,232,1,1
422998,59,finance,0.5,0.3,5,244,2,0
264564,41,hr,0.98,0.78,2,200,2,1
254142,27,unknown,0.07,0.3,4,209,6,1
438098,41,operations,0.8,0.3,5,200,6,0
778034,50,hr,0.41,0.69,5,210,4,1
539205,41,finance,0.81,0.89,5,200,3,0
302537,46,hr,0.33,0.47,5,200,6,0
68850,41,hr,0.07,0.38,7,166,3,1
157381,50,hr,0.94,0.1,5,231,6,0
22152,57,hr,0.02,0.39,5,154,6,0
457471,52,operations,0.76,0.85,3,200,10,0
446280,25,unknown,0.17,0.99,5,239,6,0
560516,40,finance,0.32,0.01,4,200,4,0
852554,36,hr,0.87,0.39,2,200,6,1
617812,41,hr,0.99,0.14,5,200,5,1
319322,57,finance,0.62,0.63,4,219,6,0
156220,41,finance,0.4,0.22,5,200,6,0
276433,41,operations,0.92,0.28,6,200,10,0
692784,41,sales,0.87,0.55,5,200,8,1
101077,41,unknown,0.22,0.24,6,200,5,1
992214,41,finance,0.3,0.87,5,250,3,0
685783,58,finance,0.94,0.62,7,200,1,1
427750,59,operations,0.46,0.75,7,200,6,1
409033,41,finance,0.08,0.56,6,267,1,0
697882,40,finance,0.02,0.32,6,200,6,1
349956,41,operations,0.57,0.73,5,200,6,1
647281,41,unknown,0.37,0.22,5,200,5,0
266350,41,hr,0.34,0.79,5,200,6,0
437646,41,finance,0.19,0.29,5,200,6,0
198917,41,sales,0.49,0.13,3,273,9,0
257575,41,hr,0.88,0.8,3,200,7,0
924212,41,finance,0.89,0.43,5,227,6,1
911316,41,hr,0.45,0.6,7,236,2,0
406192,25,finance,0.99,0.23,3,200,6,0
360110,33,finance,0.77,0.82,5,229,2,0
287507,25,operations,0.23,0.62,5,200,6,1
633573,41,it,0.08,0.71,5,200,6,0
204525,41,it,0.69,0.72,5,200,9,0
851305,41,operations,0.76,0.64,4,191,6,1
5065,34,hr,0.99,0.2,7,271,6,0
424476,30,finance,0.36,0.91,5,200,6,0
205775,41,finance,0.45,0.13,7,282,7,1
737035,42,sales,0.61,0.39,4,200,6,0
949180,41,finance,0.36,0.35,3,208,9,0
591185,41,hr,0.12,0.97,5,200,6,0
487709,52,finance,0.59,0.35,5,200,10,1
950681,41,operations,0.61,0.28,5,200,6,0
826434,41,hr,0.95,0.81,5,200,8,1
494179,41,finance,0.38,0.78,6,200,6,1
91453,41,finance,0.81,0.17,4,200,4,1
752702,41,operations,0.11,0.74,7,158,6,0
524821,41,hr,0.04,0.96,5,200,8,0
559833,57,finance,0.05,0.4,6,200,3,0
455869,25,hr,0.98,0.11,4,200,6,1
957342,41,operations,0.9,0.59,5,200,6,0
111913,42,unknown,0.1,0.91,5,232,6,0
760502,56,finance,0.76,0.04,5,246,2,0
614957,41,hr,0.14,0.86,5,195,7,0
98462,41,hr,0.46,0.51,5,199,6,1
141978,41,finance,0.97,0.41,5,262,8,0
78369,53,unknown,0.39,0.32,5,200,1,1
236003,57,unknown,0.6,0.07,5,166,6,1
294977,41,finance,0.31,0.89,5,266,6,1
352494,41,finance,0.92,0.95,4,253,6,0
564078,53,unknown,0.27,0.03,4,200,6,0
794573,41,it,0.89,0.77,2,200,6,0
927439,56,sales,0.27,0.81,5,200,6,0
191481,59,finance,0.56,0.58,5,241,6,0
352700,41,sales,0.41,0.05,2,199,6,1
974047,41,hr,0.91,0.84,4,200,7,0
637929,22,sales,0.78,0.48,5,200,7,1
789628,53,it,0.49,0.21,5,284,3,0
598778,41,unknown,0.94,0.99,3,200,7,0
623892,41,operations,0.55,0.91,5,200,2,0
565636,49,finance,0.03,0.94,2,273,6,0
947917,53,it,0.09,0.83,5,200,6,1
908586,41,operations,0.52,0.48,5,166,6,0
848220,49,finance,0.99,0.42,5,275,6,0
928275,59,unknown,0.3,0.64,5,244,10,0
120690,41,unknown,0.95,0.48,5,264,6,0
247011,41,operations,0.4,0.67,4,200,6,1
589105,54,hr,0.05,0.14,4,200,10,0
406241,41,hr,0.65,0.45,5,200,6,0
347299,41,unknown,0.31,0.09,5,200,6,1
765480,41,finance,0.44,0.77,5,200,6,0
976662,56,finance,0.14,0.66,5,171,6,0
904299,57,it,0.13,0.84,3,200,6,0
774672,56,unknown,0.37,0.89,7,286,3,0
398935,23,unknown,0.51,0.42,5,299,2,1
586657,41,it,0.49,0.02,7,200,6,1
993406,49,hr,0.02,0.99,5,200,3,1
515581,30,hr,0.21,0.83,3,224,6,0
257328,41,finance,0.43,0.66,5,230,6,0
469864,42,finance,0.27,0.65,5,200,9,0
729371,34,hr,0.81,0.57,5,200,3,0
632208,44,hr,0.76,0.97,5,200,6,1
16800,41,hr,0.72,0.32,3,205,7,0
992496,41,finance,0.77,0.8,6,200,6,0
216844,41,hr,0.35,0.48,7,200,6,0
453036,32,operations,0.67,0.44,3,191,5,0
249611,58,operations,0.02,0.97,5,200,6,0
23197,24,hr,0.64,0.03,5,200,6,0
894532,27,finance,0.08,0.97,5,289,6,1
920849,48,unknown,0.85,1.0,3,299,6,0
962429,37,finance,0.95,0.84,5,200,6,0
383258,44,hr,0.41,0.71,6,200,6,1
115134,41,sales,0.96,0.39,5,244,6,0
549192,52,operations,0.5,0.37,5,244,6,1
119854,41,hr,0.24,0.66,2,200,6,1
520323,22,sales,0.26,0.7,7,200,5,1
2529,24,operations,0.12,0.31,4,216,6,0
888670,41,it,0.35,0.2,5,200,6,0
720969,41,it,0.59,0.13,5,190,6,0
959138,41,operations,0.23,0.77,7,189,6,0
315538,41,sales,0.27,0.04,5,200,8,0
88046,22,sales,0.81,0.39,6,239,6,1
555831,41,unknown,0.07,0.27,4,200,8,0
776804,41,operations,0.16,0.81,5,274,10,0
391038,49,sales,0.94,0.66,5,285,4,0
311905,41,unknown,0.33,0.92,5,200,1,0
75045,41,finance,0.97,0.46,5,171,6,1
611464,37,hr,0.44,0.43,5,284,6,0
210630,41,unknown,0.05,0.62,5,159,2,1
576088,36,it,0.06,0.42,5,200,10,0
335496,41,it,0.2,0.91,5,247,6,1
677299,41,finance,0.52,0.42,5,200,6,0
683256,41,operations,0.26,0.64,5,200,3,1
67344,41,unknown,0.14,0.71,3,200,4,1
311271,41,finance,0.71,0.93,5,197,6,0
32868,41,finance,0.17,0.19,5,200,6,0
464016,41,finance,0.96,0.73,5,187,6,0
334104,24,unknown,0.84,0.9,5,200,6,1
811186,41,sales,0.52,0.88,7,238,6,1
127332,49,sales,0.56,0.58,5,257,6,0
605977,56,operations,0.39,0.1,5,269,9,0
355762,41,it,0.31,0.96,3,200,1,0
891123,23,finance,0.25,0.05,4,200,10,1
452886,41,unknown,0.58,0.15,5,224,6,0
692382,33,operations,0.14,0.66,5,234,8,0
997748,41,sales,0.49,0.34,5,200,4,0
951872,41,it,0.63,0.39,4,285,5,0
919007,49,finance,0.68,0.12,5,200,6,0
93834,55,unknown,0.22,1.0,3,223,6,0
644582,31,operations,0.02,0.01,5,210,6,1
486981,27,finance,0.14,0.48,5,200,4,0
909814,41,hr,0.3,0.26,5,200,2,1
332248,57,unknown,0.52,0.61,5,200,5,1
215736,40,it,0.08,0.11,3,200,6,0
872480,54,unknown,0.12,0.93,5,200,6,0
582583,56,unknown,0.07,0.21,5,255,8,0
901038,41,finance,0.84,0.79,2,285,6,0
389509,27,sales,0.03,0.66,2,193,2,0
979686,34,finance,0.16,0.26,5,186,6,0
672783,41,finance,0.53,0.71,6,200,6,0
860521,42,sales,0.61,0.76,5,179,6,0
661442,25,unknown,0.5,0.32,7,299,1,1
436509,41,finance,0.54,0.98,5,200,3,0
768714,41,finance,0.5,0.31,6,151,6,0
222095,41,sales,0.14,0.52,7,200,6,1
835113,31,finance,0.26,0.39,7,252,10,0
507604,41,unknown,0.77,0.8,7,259,3,0
650168,41,hr,0.78,0.08,3,200,6,0
330609,28,sales,0.72,0.53,6,285,1,1
614302,52,unknown,0.46,0.22,4,200,6,1
817752,41,operations,0.77,0.44,5,200,5,1
937719,41,sales,0.01,0.7,7,297,6,0
71376,41,hr,0.75,0.74,3,200,1,1
894695,41,unknown,0.84,0.98,2,163,6,0
996772,41,finance,0.25,0.56,6,200,6,0
6515,29,finance,0.51,0.12,5,233,7,0
325362,41,finance,0.05,0.46,5,172,6,0
752792,38,finance,0.21,0.72,2,200,7,0
474952,53,unknown,0.76,0.81,5,231,5,1
253941,41,finance,0.43,0.81,5,200,5,0
707480,41,it,0.91,0.29,5,254,6,1
457650,41,operations,0.78,0.78,4,227,6,0
47468,41,hr,0.89,0.69,2,254,6,0
119035,41,it,0.52,0.82,5,205,2,0
318087,45,operations,0.79,0.63,5,200,6,0
659756,54,it,0.37,0.91,7,200,4,0
746612,41,finance,0.62,0.53,5,218,10,1
269230,27,hr,0.03,0.15,5,241,6,0
444034,41,unknown,0.54,0.19,3,300,6,1
857012,30,operations,0.95,0.55,5,200,10,0
933881,58,unknown,0.61,0.96,5,204,2,0
27862,41,sales,1.0,0.85,6,190,6,0
878298,41,sales,0.99,0.54,5,200,3,0
714261,48,hr,0.47,0.07,5,200,2,0
416123,40,unknown,0.0,0.18,5,291,2,0
633081,47,operations,0.01,0.24,3,200,6,0
932121,41,unknown,0.47,0.77,3,228,6,1
795573,51,hr,0.31,0.12,5,200,5,0
764683,41,unknown,0.76,0.89,5,200,6,0
239669,41,unknown,0.1,0.61,5,200,6,1
982678,44,unknown,0.95,0.11,3,261,10,1
454426,33,hr,0.19,0.59,5,200,6,0
326575,60,unknown,0.59,0.13,5,280,2,0
211733,41,hr,0.3,0.17,5,171,6,0
115333,27,sales,0.54,0.17,6,200,9,1
385602,34,unknown,0.96,0.79,5,200,6,1
714084,41,unknown,0.57,0.62,5,200,6,1
875068,40,hr,0.33,0.08,3,227,6,0
556915,49,it,0.51,0.45,2,278,6,1
356898,55,finance,0.8,0.56,5,200,6,0
899983,42,finance,0.32,0.17,7,200,8,1
113429,50,it,0.74,0.99,5,200,6,1
769517,41,unknown,0.8,0.92,5,189,6,0
821317,41,finance,0.96,0.79,4,173,2,1
696688,41,unknown,0.38,0.99,7,189,6,0
7734,41,it,0.44,0.22,5,200,6,0
95196,50,finance,0.17,0.38,5,200,6,0
19731,41,it,0.45,0.34,7,254,1,0
551923,22,hr,0.26,0.11,6,185,6,0
198675,41,it,0.58,0.54,5,210,6,0
704157,41,hr,0.84,0.35,5,196,6,1
21171,41,operations,0.13,0.72,5,240,6,0
149305,44,unknown,0.9,0.67,6,182,10,0
174311,34,finance,0.74,0.46,2,200,5,0
691634,40,hr,0.9,0.13,7,200,1,0
465814,41,hr,0.58,0.73,5,200,6,0
80849,41,hr,0.58,0.05,2,200,3,0
54606,41,finance,0.78,0.83,5,200,6,0
966094,41,finance,0.8,0.48,5,284,6,1
219509,45,operations,0.11,0.03,5,258,6,0
389336,41,hr,0.36,0.87,5,200,6,0
463396,30,finance,0.66,0.8,6,167,8,0
356869,41,hr,0.03,0.58,5,188,7,0
717156,41,unknown,0.04,0.08,5,216,6,0
48263,49,operations,0.83,0.57,2,200,6,0
966532,42,operations,0.07,0.85,5,182,3,1
827606,41,finance,0.08,0.77,5,156,9,1
272399,41,it,0.22,0.15,6,200,9,0
581893,57,finance,0.89,0.44,5,217,9,0
732555,42,hr,0.51,0.65,3,185,3,1
446074,41,hr,0.58,0.52,5,274,9,1
569407,41,hr,0.48,0.7,4,254,1,1
834843,29,finance,0.43,0.51,5,200,2,0
807840,53,hr,0.67,0.03,5,200,6,1
865580,41,operations,0.64,0.09,6,200,4,0
742154,41,unknown,0.83,0.36,5,200,6,0
299027,41,hr,0.82,0.54,5,200,10,1
610999,22,finance,0.98,0.99,5,200,6,0
529580,55,finance,0.93,0.5,3,200,10,0
692183,24,finance,0.66,0.76,4,295,1,1
193649,56,hr,0.22,0.61,5,207,7,1
374899,50,finance,0.35,0.34,5,200,1,1
963992,58,hr,0.5,0.29,7,264,6,0
436671,32,sales,0.31,0.67,5,200,6,0
307797,41,sales,0.95,0.16,5,247,5,1
74169,41,operations,0.73,0.3,5,278,6,0
877867,41,it,0.81,0.72,7,266,6,0
637342,50,hr,0.9,0.91,5,173,8,0
845597,41,sales,0.3,0.17,5,269,8,0
953719,41,it,0.65,0.56,4,175,3,0
66508,59,finance,0.04,0.78,5,155,6,0
16224,41,it,1.0,0.19,4,200,6,1
698252,48,unknown,0.12,0.61,3,200,6,0
517403,24,operations,0.96,0.49,5,200,8,1
797580,57,operations,0.45,0.34,4,200,6,0
960635,49,unknown,0.87,0.33,5,198,2,0
33637,41,finance,0.41,0.94,5,256,1,0
931599,41,unknown,0.31,0.95,5,200,6,0
441821,34,hr,0.3,0.78,5,260,6,0
279196,41,finance,0.1,0.86,5,200,6,1
938865,51,operations,0.43,0.99,5,200,4,0
860811,32,finance,0.6,0.34,5,209,6,0
898052,41,finance,0.51,0.47,7,200,6,0
876989,49,finance,0.37,0.0,6,258,2,1
496068,41,operations,0.86,0.54,3,200,9,1
945644,49,hr,0.47,0.29,5,200,6,0
908639,41,sales,0.46,0.12,5,200,7,0
195290,41,sales,0.81,0.24,5,200,2,0
759841,36,sales,0.04,0.08,3,200,6,0
345749,41,hr,0.35,0.23,5,200,6,1
102965,42,unknown,0.0,0.58,6,200,6,0
610493,41,finance,0.31,0.74,7,200,5,0
769772,22,unknown,0.09,0.2,7,200,1,1
360508,57,sales,0.61,0.52,5,200,6,1
410613,41,finance,0.18,0.06,2,200,6,1
384722,41,hr,0.81,0.94,5,262,6,1
641198,41,it,0.72,0.18,4,200,6,1
973186,41,operations,0.21,0.12,2,200,7,0
750033,54,hr,0.57,0.82,5,173,5,1
553993,49,finance,0.85,0.68,5,196,6,1
346768,45,it,0.99,0.47,5,200,6,0
794468,41,hr,0.23,0.0,5,200,6,0
770760,42,finance,0.71,0.42,2,200,6,1
659740,31,finance,0.97,0.55,2,200,10,0
5567,56,sales,0.45,0.63,5,200,6,1
991632,41,hr,0.3,0.37,5,299,8,0
178536,41,it,0.94,0.4,2,185,3,1
869413,41,it,0.13,0.9,5,200,6,1
117966,41,unknown,0.57,0.66,2,245,3,0
762455,41,finance,0.76,0.62,5,200,3,0
812850,41,unknown,0.83,0.69,3,277,6,0
41258,40,unknown,0.53,0.83,5,288,6,0
407577,37,hr,0.63,0.84,5,156,6,1
761896,57,finance,0.66,0.48,3,254,4,0
56803,30,it,0.8,0.15,2,200,9,0
84342,36,hr,0.75,0.98,5,200,9,0
49102,41,operations,0.55,0.05,5,247,6,0
639847,41,finance,0.49,0.48,5,256,6,0
97737,41,sales,0.81,0.05,5,174,5,0
496913,41,finance,0.66,0.42,4,225,5,0
506074,41,hr,0.74,0.64,6,257,6,0
888041,41,operations,0.34,0.49,7,294,7,0
402358,41,hr,0.55,0.76,5,183,6,0
451604,45,finance,0.82,0.18,5,161,3,0
146299,29,hr,0.73,0.75,5,150,6,1
376327,41,unknown,0.99,0.05,5,200,5,1
101215,41,unknown,0.64,0.75,5,253,1,1
993142,52,unknown,0.49,0.51,5,164,6,1
531153,34,finance,0.71,0.31,3,297,10,1
769869,34,finance,0.54,0.29,2,224,2,1
735775,44,operations,0.72,0.41,4,206,3,1
344677,41,unknown,1.0,0.88,5,200,6,0
12126,41,operations,0.15,0.98,3,200,2,0
423215,41,finance,0.52,0.24,5,200,9,1
894672,41,unknown,0.88,0.92,5,200,6,0
542049,25,finance,0.57,0.32,5,200,6,1
497191,41,sales,0.46,0.03,3,221,9,0
976061,41,finance,0.37,0.35,5,200,7,0
799813,41,hr,0.88,0.4,5,229,1,0
229282,41,hr,0.66,0.05,5,180,6,1
865214,25,finance,0.35,0.45,5,292,6,0
953195,36,sales,0.52,0.02,5,200,6,0
83043,50,hr,0.56,0.46,3,200,9,0
663884,41,hr,0.56,0.53,5,248,6,0
542027,41,it,0.11,0.12,5,200,5,0
107826,41,operations,0.95,0.55,5,200,6,1
252179,36,hr,0.85,0.66,5,200,2,1
107156,41,sales,0.55,0.2,5,200,6,1
115503,41,operations,0.66,0.47,5,200,6,0
512361,41,sales,0.69,0.42,5,291,6,0
311357,26,sales,0.62,0.37,5,200,4,0
949008,60,finance,0.96,0.81,5,196,2,1
734969,46,hr,0.94,0.77,5,200,1,0
750592,57,sales,0.51,0.24,7,200,3,0
706144,22,it,0.87,0.89,5,245,6,1
198422,41,hr,0.09,0.42,7,154,6,0
223944,27,sales,0.14,0.61,5,180,7,0
435286,41,it,0.94,0.18,5,200,6,0
241200,49,operations,0.28,0.35,5,200,6,0
515791,59,hr,0.29,0.57,7,221,6,1
601714,23,unknown,0.42,0.62,5,163,10,1
461304,47,hr,0.1,0.41,7,221,3,1
250368,41,hr,0.61,0.03,5,200,6,1
300915,41,hr,0.8,0.69,7,200,6,0
537657,50,unknown,0.29,0.11,5,200,6,1
707054,53,operations,0.95,0.1,6,279,5,0
271467,39,finance,0.42,0.07,2,200,6,0
684438,41,unknown,0.78,0.28,5,200,6,1
661819,41,it,0.92,0.62,4,287,6,0
651321,41,sales,0.7,0.87,5,206,6,1
42653,41,unknown,0.9,0.86,5,200,6,0
955635,45,finance,0.2,0.32,6,200,6,1
472971,50,operations,0.16,0.04,5,245,6,1
389215,41,finance,0.67,0.73,5,200,3,0
851893,32,unknown,0.59,0.56,5,247,7,1
208078,44,finance,0.02,0.27,4,216,2,0
324725,42,finance,0.15,0.77,5,200,6,0
485256,32,it,0.63,0.61,5,200,6,1
480369,41,finance,0.88,0.5,5,200,6,0
187172,47,hr,0.61,0.88,5,200,8,1
97175,41,hr,0.55,0.19,5,178,6,1
15792,41,sales,0.72,0.5,5,201,6,0
151206,49,unknown,0.61,0.18,5,227,9,0
208903,41,hr,0.18,0.16,2,278,9,1
122277,41,sales,0.39,0.9,5,232,6,0
548796,41,hr,0.7,0.47,5,200,2,0
97637,41,sales,0.85,0.57,5,200,2,0
951014,41,operations,0.08,0.02,5,200,2,1
728314,41,finance,0.94,0.31,5,153,10,1
699611,58,it,0.93,0.85,5,200,7,0
745465,41,sales,0.64,0.21,5,200,10,1
190078,37,operations,0.4,0.69,2,299,9,0
637914,41,it,0.31,0.08,3,200,2,0
436960,41,operations,0.56,0.51,5,200,6,1
926485,41,it,0.8,0.98,5,200,6,1
796098,41,it,0.09,0.27,6,271,8,1
97301,39,hr,0.85,0.88,5,226,6,1
904913,41,finance,0.22,0.04,5,200,8,0
602216,33,finance,0.57,0.0,5,200,6,0
421501,41,it,0.27,0.51,5,157,6,0
313293,41,operations,0.32,0.13,3,200,9,0
426280,36,hr,0.21,0.59,5,208,8,0
580664,26,hr,0.34,1.0,6,200,8,1
635668,41,sales,0.43,0.08,6,200,6,1
790396,41,unknown,0.97,0.74,7,200,6,0
984890,41,operations,0.21,0.33,5,232,1,1
950256,38,finance,0.82,0.31,5,200,6,0
683086,36,sales,0.3,0.53,5,222,2,0
132844,41,sales,0.45,0.94,2,200,6,1
18548,44,hr,0.39,0.13,2,221,6,0
929774,36,sales,0.53,0.62,5,200,6,0
177185,44,unknown,0.67,0.22,7,208,6,1
315251,31,operations,0.74,0.2,4,200,6,0
605480,41,operations,0.49,0.82,5,296,6,1
