EmployeeID,Age,Department,SatisfactionScore,LastEvaluationScore,NumProjects,AvgMonthlyHours,YearsAtCompany,Attrition,HoursPerProject,PerformanceRatio,TenureCategory,High_Risk_Employee
87252,25,hr,0.45,0.84,7,199,0,0,28.43,0.53,Experienced,0
12711,27,hr,0.58,0.67,4,134,0,0,33.5,0.86,New,0
297899,41,finance,0.73,0.81,6,175,14,0,29.17,0.9,Experienced,0
990051,41,finance,0.83,0.86,6,229,16,0,38.17,0.96,Experienced,0
914603,41,finance,0.58,0.77,8,237,15,0,29.62,0.75,Experienced,0
811377,41,hr,0.93,0.94,6,188,15,0,31.33,0.98,Experienced,0
572527,41,hr,0.31,0.62,8,210,13,1,26.25,0.5,Experienced,1
641228,41,hr,0.44,0.7,6,213,18,0,35.5,0.63,New,0
539060,41,it,0.62,0.5,3,120,18,0,40,1.25,New,0
18009,43,hr,0.66,0.81,6,227,21,0,37.83,0.82,Experienced,0
419749,41,finance,0.53,0.86,4,174,16,0,43.5,0.62,Mid,0
618917,28,sales,0.72,0.91,7,209,3,1,29.86,0.79,Experienced,0
269173,59,hr,0.49,0.89,8,197,33,1,24.62,0.55,Experienced,0
998816,59,operations,0.96,0.79,5,179,37,0,35.8,1.21,Experienced,0
997655,35,it,0.44,0.63,5,184,8,1,36.8,0.69,Experienced,0
568850,41,finance,0.27,0.54,8,234,16,1,29.25,0.5,Experienced,1
729787,41,operations,1,0.87,4,168,19,0,42,1.15,Experienced,0
333766,41,finance,0.35,0.86,8,197,19,0,24.62,0.41,Mid,0
109607,41,operations,0.87,1,8,222,13,0,27.75,0.87,Experienced,0
975328,41,sales,0.45,1,7,175,15,0,25,0.45,Experienced,0
577671,46,hr,0.53,0.43,5,163,24,1,32.6,1.24,Experienced,0
69230,41,sales,0.39,0.56,8,216,12,1,27,0.69,Experienced,1
103890,41,unknown,0.79,0.89,7,197,18,0,28.14,0.89,Experienced,0
14246,41,finance,0.34,0.94,8,204,12,1,25.5,0.36,Experienced,1
238102,41,sales,0.48,0.67,3,138,18,0,46,0.73,Experienced,0
68405,38,hr,0.67,0.92,6,201,14,0,33.5,0.72,Experienced,0
705954,26,sales,0.59,0.92,6,173,0,0,28.83,0.64,Experienced,0
280413,41,hr,0.75,1,7,227,13,1,32.43,0.75,Experienced,0
794915,56,finance,0.67,0.51,6,211,29,1,35.17,1.33,Experienced,0
289209,38,operations,0.88,1,6,197,9,0,32.83,0.88,Experienced,0
78007,39,it,0.53,0.39,2,122,10,0,61,1.38,Experienced,0
136531,41,finance,0.74,0.78,5,145,17,0,29,0.94,New,0
837556,41,finance,0.52,0.92,8,173,18,1,21.62,0.57,New,0
21757,59,sales,0.92,0.61,4,154,31,1,38.5,1.5,Mid,0
902092,39,finance,0.61,0.98,4,181,15,0,45.25,0.63,New,0
978391,30,unknown,0.45,0.43,7,196,4,1,28,1.04,Mid,0
974457,59,finance,0.53,0.79,8,235,31,1,29.38,0.68,Mid,0
488002,41,sales,0.88,0.55,3,170,15,0,56.67,1.62,Experienced,0
635196,41,unknown,1,0.48,5,192,19,0,38.4,2.06,New,0
783925,41,it,0.03,0.85,5,190,16,0,38,0.04,Mid,0
355479,45,hr,0.9,0.75,4,128,23,1,32,1.2,Mid,0
800208,37,hr,0.16,0.57,8,236,11,1,29.5,0.28,Experienced,1
353981,41,operations,0.31,0.7,8,238,12,1,29.75,0.44,Experienced,1
596314,50,finance,0.97,0.76,5,159,22,0,31.8,1.29,Experienced,0
945812,57,finance,0.2,0.76,5,181,34,1,36.2,0.27,Mid,0
64188,53,finance,0.56,0.6,8,213,26,1,26.62,0.93,Experienced,0
958947,41,finance,0.3,0.78,5,160,18,0,32,0.38,Experienced,0
600466,41,sales,0.73,0.7,5,153,13,0,30.6,1.05,Experienced,0
99151,41,hr,1,0.88,8,232,19,0,29,1.13,Experienced,0
207836,41,operations,0.79,0.69,2,120,14,0,60,1.14,Mid,0
714760,41,hr,0.69,0.94,6,228,13,0,38,0.74,Experienced,0
562655,41,sales,0.77,0.72,5,161,15,1,32.2,1.06,Experienced,0
68444,41,operations,0.93,0.54,5,181,12,0,36.2,1.71,Experienced,0
674169,41,unknown,0.44,0.95,6,169,18,1,28.17,0.47,Experienced,0
546632,30,operations,0.56,0.76,4,154,4,0,38.5,0.74,Experienced,0
805559,43,finance,0.5,0.42,7,203,16,1,29,1.19,Experienced,0
954084,41,hr,0.61,0.59,7,203,14,0,29,1.05,Experienced,0
987474,27,hr,0.5,0.32,8,205,4,1,25.62,1.53,Experienced,0
431142,41,unknown,0.26,0.54,5,192,15,0,38.4,0.49,Experienced,0
973396,41,finance,0.2,0.83,7,202,17,1,28.86,0.25,Mid,1
575272,26,it,0.38,0.73,6,174,0,0,29,0.52,Mid,0
18121,41,hr,1,0.83,4,166,14,0,41.5,1.21,New,0
129851,41,hr,0.73,0.78,5,185,15,0,37,0.94,Experienced,0
815642,41,hr,0.51,0.55,8,232,12,1,29,0.93,Experienced,0
76972,41,it,0.76,0.57,5,187,13,0,37.4,1.35,Experienced,0
66040,43,it,0.96,0.96,8,215,21,1,26.88,1,Mid,0
453978,41,hr,0.6,0.68,8,234,12,1,29.25,0.87,Experienced,0
470077,41,hr,1,0.56,4,140,17,0,35,1.79,Experienced,0
656449,30,unknown,0.76,0.72,8,202,5,0,25.25,1.05,Experienced,0
520373,42,hr,0.12,0.57,7,225,14,1,32.14,0.21,Experienced,1
437165,41,it,0.65,0.35,6,201,19,0,33.5,1.88,New,0
39488,53,hr,0.63,1,3,140,28,0,46.67,0.63,Experienced,0
477176,41,sales,0.7,0.72,4,136,18,0,34,0.97,Experienced,0
357749,41,finance,0.52,0.74,7,210,16,1,30,0.7,Experienced,0
854247,50,operations,0.94,0.23,8,215,22,0,26.88,4.11,Experienced,0
822720,41,finance,0.77,0.96,8,216,15,0,27,0.79,Mid,0
321618,41,sales,0.74,0.75,7,204,13,1,29.14,0.98,Experienced,0
116175,41,hr,1,0.7,4,141,12,0,35.25,1.42,Experienced,0
90538,28,finance,0.53,0.66,5,183,3,0,36.6,0.81,Experienced,0
833540,41,finance,0.37,0.73,8,223,14,1,27.88,0.51,Experienced,1
722230,22,it,0.75,0.53,8,215,0,0,26.88,1.4,Experienced,0
99177,28,sales,0.57,0.28,7,191,6,1,27.29,2.04,Experienced,0
723334,41,operations,0.36,0.54,8,261,16,1,32.62,0.67,Mid,1
856848,41,finance,0.6,0.77,5,165,19,1,33,0.78,Experienced,0
505801,45,it,0.66,0.98,5,144,18,0,28.8,0.67,Experienced,0
957988,41,it,0.79,1,8,247,13,0,30.88,0.79,New,0
669916,55,sales,0.83,0.8,6,216,33,0,36,1.03,Experienced,0
131288,52,sales,0.85,0.75,6,171,27,0,28.5,1.13,Experienced,0
449162,41,sales,0.21,0.99,8,249,17,1,31.12,0.22,Experienced,1
956951,41,operations,0.7,0.67,5,210,17,0,42,1.03,Mid,0
789397,41,finance,0.87,0.6,3,137,18,0,45.67,1.46,Experienced,0
981265,44,operations,0.39,0.88,6,183,15,0,30.5,0.44,Experienced,0
135795,46,sales,0.37,0.82,8,252,24,1,31.5,0.45,Mid,1
312237,34,operations,0.77,0.84,8,240,5,1,30,0.91,New,0
868404,30,finance,0.74,0.85,5,195,2,0,39,0.86,Experienced,0
651539,27,hr,0.52,0.71,8,251,2,1,31.38,0.72,Experienced,0
624149,41,it,0.86,0.34,4,146,19,0,36.5,2.51,Experienced,0
415037,41,it,0.88,0.79,6,167,15,0,27.83,1.12,Experienced,0
239244,41,sales,0.8,0.85,7,214,14,1,30.57,0.94,Experienced,0
973589,50,hr,1,0.89,8,201,28,0,25.12,1.12,Experienced,0
672196,38,sales,0.57,1,6,206,16,0,34.33,0.57,Experienced,0
670053,30,finance,0.27,0.33,6,217,1,0,36.17,0.82,Experienced,1
675421,43,unknown,0.51,1,4,159,14,0,39.75,0.51,Experienced,0
757083,41,hr,0.63,0.39,3,145,17,0,48.33,1.6,Experienced,0
331816,53,hr,0.19,0.73,8,220,26,1,27.5,0.26,Experienced,1
52114,37,unknown,0.58,0.67,3,145,12,0,48.33,0.86,Mid,0
393347,41,finance,1,0.75,4,122,19,0,30.5,1.34,Experienced,0
487407,41,it,0.78,0.47,8,201,17,0,25.12,1.66,Experienced,0
190333,41,unknown,0.95,0.58,6,187,12,0,31.17,1.64,Experienced,0
402450,35,hr,0.7,0.85,3,196,12,0,65.33,0.82,Experienced,0
965544,28,operations,0.33,0.62,6,222,1,1,37,0.52,Experienced,1
649980,41,it,0.96,0.8,7,211,17,0,30.14,1.2,Experienced,0
968422,41,it,0.3,0.74,8,242,17,1,30.25,0.41,Experienced,1
513462,41,hr,0.47,0.9,6,156,13,0,26,0.52,Experienced,0
737235,41,unknown,0.54,0.72,3,157,17,0,52.33,0.75,Mid,0
677210,41,hr,0.79,0.94,7,191,13,0,27.29,0.83,Experienced,0
544956,56,operations,0.47,0.28,7,202,34,1,28.86,1.68,Experienced,0
974577,36,it,0.61,0.76,6,186,14,0,31,0.8,Experienced,0
86504,41,hr,0.6,0.89,8,215,12,0,26.88,0.68,Experienced,0
917135,41,operations,0.51,0.82,7,191,18,1,27.29,0.62,Experienced,0
293956,56,hr,0,0.42,7,183,30,1,26.14,0,Experienced,0
100247,50,unknown,0.94,0.91,8,199,24,0,24.88,1.03,Experienced,0
609365,50,it,1,0.82,3,168,24,0,56,1.22,Experienced,0
102912,32,hr,0.77,0.95,8,196,3,0,24.5,0.81,Experienced,0
192319,41,unknown,0.78,0.66,4,163,13,1,40.75,1.18,Mid,0
454175,41,operations,0.82,0.39,5,152,12,0,30.4,2.1,Experienced,0
952483,40,it,0.67,0.65,7,176,13,0,25.14,1.03,Experienced,0
410247,39,hr,0.73,0.86,3,133,12,0,44.33,0.85,New,0
3421,38,sales,0.76,0.42,3,157,15,0,52.33,1.8,Mid,0
858253,41,it,1,0.75,3,120,14,0,40,1.34,Experienced,0
685620,54,operations,0.74,0.81,5,147,28,0,29.4,0.9,Mid,0
368579,44,unknown,0.88,0.59,8,208,18,0,26,1.48,Mid,0
837818,41,it,0.84,0.57,8,250,12,1,31.25,1.47,Experienced,0
216034,41,sales,0.22,0.99,8,247,17,1,30.88,0.23,Experienced,1
501320,41,it,0.35,0.32,6,217,14,1,36.17,1.09,Mid,1
641107,41,sales,1,0.68,5,170,12,0,34,1.48,Mid,0
391176,45,hr,0.65,1,5,200,23,0,40,0.65,Experienced,0
819995,24,operations,0.68,0.72,4,138,2,0,34.5,0.94,Experienced,0
160660,54,finance,1,0.83,7,183,30,1,26.14,1.21,Mid,0
537518,42,hr,0.75,0.69,5,163,18,0,32.6,1.08,New,0
470697,36,hr,0.81,0.81,6,172,12,0,28.67,1,Experienced,0
427282,41,finance,0.61,0.71,3,145,12,0,48.33,0.86,Experienced,0
888861,58,finance,0.76,0.87,5,149,36,0,29.8,0.86,Experienced,0
415421,41,hr,0.87,0.59,5,177,15,0,35.4,1.49,Mid,0
936608,41,finance,0.23,0.73,5,207,17,0,41.4,0.31,Experienced,1
145650,41,unknown,0.56,0.69,8,238,18,1,29.75,0.82,Experienced,0
454006,41,hr,0.68,0.66,3,145,13,0,48.33,1.04,New,0
375758,41,finance,0.4,0.73,8,225,12,1,28.12,0.54,Mid,1
409663,28,hr,0.42,0.68,8,210,4,0,26.25,0.62,New,0
65580,38,finance,0.59,0.72,8,215,10,0,26.88,0.82,Experienced,0
554746,41,hr,0.71,0.79,8,213,16,0,26.62,0.9,New,0
537629,41,sales,0.62,0.83,3,144,17,0,48,0.75,Experienced,0
364117,41,unknown,0.56,0.66,5,181,19,0,36.2,0.84,Experienced,0
149002,41,finance,0.68,0.71,5,149,14,0,29.8,0.95,Experienced,0
23407,57,finance,0.75,0.27,4,180,33,0,45,2.75,Mid,0
645325,41,it,0.67,0.45,5,207,12,0,41.4,1.48,Experienced,0
797011,41,hr,0.57,0.63,5,126,14,0,25.2,0.91,Experienced,0
209379,41,operations,0.72,0.84,7,212,16,0,30.29,0.86,New,0
22431,46,finance,0.37,0.68,6,161,23,0,26.83,0.55,Experienced,0
650627,41,sales,0.78,0.8,4,200,14,0,50,0.97,Mid,0
894099,52,finance,0.81,0.91,6,180,24,0,30,0.89,Mid,0
333583,41,it,0.93,0.4,6,201,15,0,33.5,2.35,Experienced,0
61633,41,sales,0.85,0.61,7,179,17,0,25.57,1.38,Mid,0
656158,41,sales,0.69,0.89,5,145,16,0,29,0.77,Experienced,0
238483,51,finance,0.8,0.75,5,192,26,0,38.4,1.06,Experienced,0
83036,41,hr,0.89,0.9,8,227,14,0,28.38,1,New,0
858249,52,finance,0.29,0.87,8,236,29,1,29.5,0.33,Experienced,1
886948,30,hr,0.68,0.25,8,220,8,1,27.5,2.67,Mid,0
630710,41,it,0.88,0.64,8,204,17,0,25.5,1.38,Experienced,0
953957,29,finance,0.71,0.65,7,209,4,0,29.86,1.08,Experienced,0
308404,56,finance,0.9,0.94,3,139,33,0,46.33,0.96,Experienced,0
949360,41,operations,0.47,0.92,8,217,15,0,27.12,0.51,Experienced,0
567888,41,operations,0.89,1,5,183,16,0,36.6,0.89,Mid,0
241473,41,operations,0.77,0.74,2,139,18,0,69.5,1.04,Experienced,0
471347,41,it,0.6,0.36,7,220,12,1,31.43,1.64,Experienced,0
422918,41,operations,0.88,0.74,3,120,19,0,40,1.19,Mid,0
230118,41,hr,0.73,0.4,8,212,19,0,26.5,1.83,Experienced,0
414943,42,finance,0.62,0.64,6,177,17,0,29.5,0.98,Experienced,0
520394,41,unknown,0.86,0.64,4,155,13,1,38.75,1.34,Experienced,0
952530,41,hr,0.45,0.83,3,146,16,0,48.67,0.55,Experienced,0
291739,50,it,1,0.47,8,196,23,1,24.5,2.12,Experienced,0
565039,26,operations,0.66,0.63,7,188,2,0,26.86,1.05,Experienced,0
477486,41,finance,0.56,0.61,7,231,18,0,33,0.92,Experienced,0
642083,41,unknown,0.97,1,7,238,16,1,34,0.97,Experienced,0
268944,27,hr,1,0.86,4,156,3,0,39,1.17,Experienced,0
908997,41,finance,0.52,0.81,3,158,14,0,52.67,0.64,New,0
492340,41,unknown,0.69,0.53,6,205,12,0,34.17,1.28,Experienced,0
172248,41,finance,0.79,0.76,3,131,12,1,43.67,1.04,Experienced,0
282176,41,sales,0.93,0.88,8,196,17,0,24.5,1.06,New,0
392630,41,hr,0.25,0.8,6,205,16,0,34.17,0.32,Experienced,1
857277,41,it,0.54,0.6,4,148,19,0,37,0.89,Experienced,0
974997,52,hr,0.59,0.73,7,192,29,0,27.43,0.8,Experienced,0
190925,41,hr,0.74,0.73,5,185,18,0,37,1.01,Experienced,0
229672,53,hr,0.78,0.68,5,187,24,0,37.4,1.14,Experienced,0
386013,41,unknown,0.44,0.86,8,229,12,1,28.62,0.5,Experienced,0
385576,43,hr,1,0.87,8,192,21,0,24,1.15,Experienced,0
756653,47,hr,0.43,0.76,8,176,19,0,22,0.56,Experienced,0
313198,41,hr,0.84,0.94,8,222,16,1,27.75,0.89,New,0
344927,33,unknown,0.77,0.62,7,235,4,1,33.57,1.25,Experienced,0
464681,42,operations,1,0.64,3,129,13,0,43,1.56,New,0
201590,41,finance,0.74,0.88,8,242,12,1,30.25,0.84,Experienced,0
942249,41,unknown,0.93,0.72,6,183,18,0,30.5,1.31,Experienced,0
567659,41,sales,0.63,0.54,5,165,16,0,33,1.18,Experienced,0
196016,41,hr,0.45,0.76,4,169,14,0,42.25,0.59,New,0
326481,39,hr,0.23,0.88,6,204,14,1,34,0.26,Mid,1
775281,41,hr,0.97,0.71,4,169,17,0,42.25,1.37,Experienced,0
379699,41,sales,0.56,0.49,8,220,19,0,27.5,1.13,Experienced,0
923374,46,finance,0.47,1,6,177,18,0,29.5,0.47,Experienced,0
572805,52,unknown,0.85,0.92,7,197,23,0,28.14,0.92,Mid,0
421002,27,sales,0.81,0.75,4,172,0,0,43,1.09,Experienced,0
607471,41,operations,0.32,0.57,4,158,16,1,39.5,0.57,Mid,0
128336,41,unknown,0.58,0.58,2,134,13,1,67,1.01,Experienced,0
618598,29,hr,0.5,0.23,5,203,0,0,40.6,2.18,Mid,0
315151,41,finance,0.54,0.84,6,199,13,0,33.17,0.65,Experienced,0
876413,37,finance,0.07,0.58,7,238,10,1,34,0.13,Experienced,1
841132,22,operations,0.82,0.84,4,152,0,0,38,0.98,Mid,0
296669,41,hr,0.65,0.69,6,235,19,1,39.17,0.93,Experienced,0
451036,33,it,1,0.83,4,153,5,0,38.25,1.21,Experienced,0
953270,41,sales,0.39,0.41,8,230,18,1,28.75,0.95,Experienced,1
895735,41,hr,0.77,0.69,6,199,17,1,33.17,1.11,Experienced,0
64696,41,it,0.56,0.71,5,149,18,1,29.8,0.79,Experienced,0
838757,41,finance,0.68,0.41,6,191,12,0,31.83,1.66,New,0
425101,34,hr,0.45,0.8,8,262,7,1,32.75,0.56,Mid,0
801920,41,finance,0.7,0.51,5,169,14,0,33.8,1.39,Experienced,0
293503,22,unknown,0.94,0.9,5,155,0,0,31,1.04,New,0
389278,41,sales,0.76,0.79,5,197,19,0,39.4,0.96,Mid,0
207585,41,hr,0.68,0.5,8,219,18,0,27.38,1.36,Mid,0
434052,41,hr,0.59,0.67,8,238,16,1,29.75,0.88,Mid,0
463051,59,hr,0.32,0.45,6,187,30,0,31.17,0.71,Mid,0
635735,41,hr,0.84,0.71,5,165,12,0,33,1.19,Mid,0
26019,41,finance,0.54,0.87,5,142,18,0,28.4,0.63,Experienced,0
160733,60,hr,0.96,0.8,4,131,36,0,32.75,1.2,Experienced,0
42159,41,finance,0.64,0.91,5,180,17,0,36,0.7,Experienced,0
201334,41,operations,0.95,0.7,4,138,12,0,34.5,1.36,New,0
818845,41,unknown,1,0.5,7,183,15,0,26.14,2,Experienced,0
719368,41,unknown,0.55,0.68,6,200,17,0,33.33,0.81,Experienced,0
353924,41,sales,0.77,0.85,8,235,18,1,29.38,0.91,Experienced,0
722430,22,operations,0.63,0.81,8,192,0,1,24,0.78,Experienced,0
736751,28,it,0.7,0.33,7,195,0,0,27.86,2.12,Experienced,0
88961,54,operations,0.9,0.59,5,160,32,0,32,1.53,Experienced,0
426382,57,sales,0.05,0.7,6,219,29,0,36.5,0.07,Experienced,1
37585,41,unknown,0.71,0.75,6,198,17,0,33,0.95,Experienced,0
21621,41,hr,0.67,0.7,4,167,16,0,41.75,0.96,Experienced,0
607374,41,finance,0.26,0.42,7,222,19,1,31.71,0.63,Experienced,1
43394,33,unknown,0.68,0.83,5,147,7,1,29.4,0.82,Experienced,0
777193,53,hr,0.69,0.76,7,195,28,1,27.86,0.9,Experienced,0
384456,41,hr,0.7,0.88,8,180,18,1,22.5,0.8,Experienced,0
831114,41,finance,0.94,1,4,162,13,0,40.5,0.94,Experienced,0
376605,28,operations,0.27,0.51,8,214,5,1,26.75,0.54,Mid,1
4675,41,it,0.47,0.55,8,196,13,1,24.5,0.86,Experienced,0
384919,41,finance,1,0.38,3,124,13,0,41.33,2.61,Experienced,0
469251,60,sales,0.57,0.54,7,211,37,1,30.14,1.06,Experienced,0
700180,41,unknown,0.78,0.82,8,238,16,0,29.75,0.96,Experienced,0
611594,41,finance,0.43,0.87,8,216,16,0,27,0.49,Experienced,0
164573,41,operations,0.54,0.59,8,246,13,1,30.75,0.92,Experienced,0
598487,36,finance,0.55,0.9,5,167,11,1,33.4,0.6,Experienced,0
413149,41,unknown,0.85,0.55,4,149,13,0,37.25,1.53,Mid,0
79971,41,operations,0.66,0.85,7,220,12,0,31.43,0.78,Experienced,0
139781,48,sales,0.33,0.8,6,190,20,0,31.67,0.41,Experienced,0
27255,41,hr,0.32,0.77,6,188,12,0,31.33,0.42,Experienced,0
48598,55,unknown,0.33,0.65,8,230,33,1,28.75,0.52,Mid,1
977414,29,finance,0.87,0.91,7,229,2,0,32.71,0.96,Mid,0
642569,41,sales,0.96,0.63,6,194,19,0,32.33,1.51,Experienced,0
197814,41,sales,0.34,0.73,7,210,18,1,30,0.46,Experienced,1
893506,27,finance,0.89,0.89,5,195,0,0,39,1.01,Experienced,0
119156,41,it,0.5,0.65,5,169,17,1,33.8,0.77,Experienced,0
633313,41,finance,0.49,0.62,7,205,18,1,29.29,0.79,Mid,0
789179,41,it,0.63,0.73,4,156,15,1,39,0.86,Experienced,0
961587,41,unknown,0.54,0.61,8,227,19,1,28.38,0.88,Experienced,0
885672,28,finance,0.88,0.58,6,144,3,0,24,1.51,Experienced,0
121589,44,it,0.48,0.61,6,205,22,0,34.17,0.78,New,0
85715,41,it,0.63,0.8,5,181,16,0,36.2,0.79,New,0
494452,41,finance,0.5,0.5,7,202,14,1,28.86,1,Mid,0
173454,52,finance,0.91,0.84,5,168,26,0,33.6,1.08,Experienced,0
187057,41,operations,0.22,0.68,5,207,14,0,41.4,0.32,New,1
572650,28,hr,0.69,0.68,5,206,2,0,41.2,1.02,Experienced,0
239769,42,hr,0.51,0.54,4,196,20,0,49,0.94,Experienced,0
753378,50,finance,0.82,0.8,8,249,25,0,31.12,1.02,New,0
567862,58,hr,0.59,0.83,5,176,31,0,35.2,0.72,Experienced,0
664338,41,finance,0.69,0.86,8,232,15,1,29,0.8,Experienced,0
439520,38,operations,0.67,0.62,5,187,10,0,37.4,1.08,Experienced,0
330559,41,it,0.72,0.68,5,182,18,0,36.4,1.06,Experienced,0
334233,29,it,0.64,0.75,3,126,6,0,42,0.85,Experienced,0
123694,50,finance,0.79,0.34,6,198,23,0,33,2.31,Experienced,0
958295,41,it,0.22,0.7,8,210,16,1,26.25,0.32,Experienced,1
63410,49,operations,0.78,0.75,4,193,21,0,48.25,1.04,Experienced,0
564053,58,sales,0.72,0.81,7,192,31,0,27.43,0.89,Mid,0
913336,41,sales,0.54,0.94,8,235,19,1,29.38,0.57,Experienced,0
115767,41,sales,0.5,0.91,8,194,15,1,24.25,0.55,Mid,0
925637,24,sales,0.34,0.67,5,183,0,0,36.6,0.5,New,0
560502,45,hr,0.62,0.59,6,175,23,0,29.17,1.05,Mid,0
298976,23,finance,1,0.55,2,125,0,0,62.5,1.82,Experienced,0
184671,41,sales,0.85,0.84,5,198,15,0,39.6,1.01,Experienced,0
46381,25,hr,1,0.85,3,163,0,0,54.33,1.18,Experienced,0
695347,59,hr,0.7,1,3,163,37,0,54.33,0.7,Mid,0
114146,41,hr,0.67,0.39,6,198,17,1,33,1.71,Experienced,0
970828,41,finance,0.65,0.91,6,178,12,1,29.67,0.72,Experienced,0
293567,41,finance,0.5,0.89,4,167,16,0,41.75,0.56,Experienced,0
487222,45,hr,0.86,0.97,4,126,17,0,31.5,0.88,Experienced,0
78996,41,operations,0.52,0.66,8,235,13,1,29.38,0.79,Experienced,0
902812,55,sales,0.74,0.87,8,209,30,1,26.12,0.85,Experienced,0
541293,41,unknown,0.94,1,5,169,17,0,33.8,0.94,Mid,0
698602,41,hr,0.4,0.25,4,154,18,0,38.5,1.58,Experienced,0
586569,41,finance,0.77,0.44,3,164,15,1,54.67,1.75,New,0
691644,59,hr,0.61,0.75,4,162,34,0,40.5,0.81,New,0
786609,26,hr,0.56,0.86,8,209,2,0,26.12,0.66,Experienced,0
670400,41,unknown,0.64,0.73,7,174,14,1,24.86,0.88,New,0
685344,41,finance,0.32,0.63,8,244,12,1,30.5,0.52,Experienced,1
82955,41,finance,0.41,0.99,6,201,13,0,33.5,0.42,Mid,0
221305,59,sales,0.12,0.61,3,161,30,1,53.67,0.19,Experienced,0
782172,54,it,1,0.48,4,137,30,0,34.25,2.1,Experienced,0
504390,41,finance,0.41,0.64,6,161,12,0,26.83,0.63,Mid,0
787942,59,finance,0.72,0.89,4,148,36,0,37,0.81,Experienced,0
73076,39,unknown,0.77,0.58,5,155,16,0,31,1.33,Experienced,0
107694,41,it,0.62,0.45,5,159,19,0,31.8,1.39,Experienced,0
715677,41,sales,0.16,0.49,8,237,16,1,29.62,0.33,Experienced,1
936718,43,sales,0.86,0.52,2,120,21,0,60,1.65,Experienced,0
492336,41,unknown,0.82,0.94,8,193,12,0,24.12,0.87,Experienced,0
587333,41,finance,0.9,0.74,3,188,13,0,62.67,1.22,Experienced,0
231216,43,operations,0.41,0.92,5,178,19,0,35.6,0.45,Experienced,0
498067,37,unknown,0.68,0.78,8,205,11,0,25.62,0.88,New,0
565417,41,operations,0.49,0.51,8,199,12,1,24.88,0.95,Experienced,0
431950,41,it,0.34,0.72,4,158,15,0,39.5,0.47,Experienced,0
630188,41,hr,0.74,0.44,3,147,18,0,49,1.68,Experienced,0
292745,41,finance,0.71,1,7,224,15,1,32,0.71,Mid,0
654441,28,finance,0.71,0.54,7,186,2,1,26.57,1.3,Experienced,0
435386,41,unknown,0.62,0.55,8,224,13,1,28,1.13,Mid,0
926773,41,operations,0.92,0.47,4,131,15,0,32.75,1.96,Experienced,0
718809,41,finance,0.77,0.86,7,190,12,1,27.14,0.89,Experienced,0
788735,41,sales,0.81,0.7,7,173,17,1,24.71,1.16,Experienced,0
656675,41,operations,0.76,0.82,7,194,15,0,27.71,0.92,New,0
803033,41,hr,0.68,0.52,6,204,14,0,34,1.32,Experienced,0
626630,41,hr,0.53,0.59,4,164,15,0,41,0.89,New,0
964628,26,it,0.25,0.85,8,237,0,1,29.62,0.29,New,1
317232,27,operations,0.6,0.83,5,160,5,0,32,0.72,Experienced,0
271060,44,unknown,0.66,0.38,6,191,20,0,31.83,1.75,Experienced,0
212409,41,operations,0.79,0.41,3,137,12,0,45.67,1.91,Experienced,0
253026,41,unknown,0.91,0.82,4,149,18,0,37.25,1.1,Mid,0
97221,41,unknown,0.42,1,8,219,19,1,27.38,0.42,New,0
984874,41,hr,0.33,0.58,3,208,12,1,69.33,0.56,Experienced,1
577274,47,finance,0.99,0.9,4,144,22,0,36,1.1,Mid,0
237719,41,finance,0.84,0.77,2,120,17,0,60,1.09,Mid,0
38150,41,hr,0.83,0.49,7,205,14,0,29.29,1.69,New,0
665283,41,sales,0.28,0.54,8,226,17,1,28.25,0.53,Experienced,1
906749,37,operations,0.93,0.69,5,188,12,0,37.6,1.34,New,0
147136,41,operations,0.58,0.73,5,161,16,0,32.2,0.8,Experienced,0
112339,36,hr,0.8,0.46,7,175,11,0,25,1.74,Mid,0
843907,47,finance,0.77,0.81,7,202,19,0,28.86,0.96,Experienced,0
436884,41,finance,0.24,0.9,8,238,18,1,29.75,0.27,Experienced,1
426418,54,finance,0.76,0.97,6,208,28,0,34.67,0.78,Experienced,0
620090,35,finance,0.36,0.64,7,149,11,1,21.29,0.57,Experienced,0
646509,41,finance,0.95,0.81,4,146,12,0,36.5,1.18,Experienced,0
471464,41,operations,0.81,0.99,7,201,13,0,28.71,0.82,Mid,0
749289,41,finance,0.65,0.64,5,189,12,0,37.8,1.02,Experienced,0
762714,29,finance,0.68,0.9,3,159,3,0,53,0.75,Experienced,0
207690,52,sales,1,1,8,203,26,0,25.38,1,Experienced,0
521111,56,finance,0.54,0.79,7,231,29,1,33,0.69,New,0
893934,41,sales,0.54,0.36,5,171,16,1,34.2,1.49,Experienced,0
675787,53,hr,0.87,0.75,5,178,30,0,35.6,1.15,New,0
54910,38,unknown,0.73,0.65,6,201,11,0,33.5,1.12,Experienced,0
91785,27,unknown,0.42,0.97,7,199,5,0,28.43,0.43,Experienced,0
178179,41,it,0.69,1,8,243,13,1,30.38,0.69,Experienced,0
508980,41,it,0.88,1,7,195,13,0,27.86,0.88,Experienced,0
291925,32,hr,0.9,0.92,4,168,9,0,42,0.99,Experienced,0
537693,36,operations,0.85,0.74,5,175,10,0,35,1.14,Mid,0
345925,43,finance,0.67,0.74,6,184,14,0,30.67,0.9,Experienced,0
160956,41,unknown,0.68,0.44,5,154,13,0,30.8,1.56,New,0
500927,41,operations,0.63,0.94,7,246,18,1,35.14,0.67,Experienced,0
